crossrec_rate,rate_0,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_20,results_40,results_100,results_200,results_600,results_1000
5,13,15,11,11,15,15,11,0,1,1,0,0,1
2,15,1,1,1,1,1,1,1,1,1,1,1,1
8,1,9,9,1,12,9,12,0,0,0,0,0,0
2,9,7,2,9,7,3,7,1,1,0,1,1,1
2,15,0,1,1,0,1,1,1,1,1,1,1,1
3,17,6,6,6,1,17,6,1,1,1,1,0,1
15,8,13,8,8,8,3,2,0,0,0,0,1,1
4,11,11,11,12,11,11,12,0,0,0,0,0,0
7,2,11,2,2,19,13,13,0,0,0,0,0,0
4,7,10,10,18,10,18,18,0,0,0,0,0,0
2,11,6,6,6,6,6,6,1,1,1,1,1,1
4,8,13,13,9,9,13,9,0,0,0,0,0,0
10,6,17,11,17,13,17,17,0,0,0,0,0,0
1,6,1,6,1,1,1,1,1,0,1,1,1,1
1,3,16,16,16,16,16,16,0,0,0,0,0,0
13,4,1,1,1,1,1,1,1,1,1,1,1,1
2,4,5,4,5,5,5,5,0,0,0,0,0,0
1,13,1,13,1,1,1,1,1,0,1,1,1,1
0,3,0,3,0,0,0,0,1,0,1,1,1,1
2,9,9,1,1,1,1,1,0,1,1,1,1,1
2,12,4,4,4,4,4,4,1,1,1,1,1,1
0,2,0,2,2,4,2,2,1,0,0,0,0,0
5,3,3,18,8,18,18,18,0,0,0,0,0,0
3,14,1,9,9,1,9,9,1,1,1,1,1,1
3,6,1,6,6,1,1,1,1,0,0,1,1,1
6,17,17,15,5,3,13,13,0,1,1,1,1,1
13,14,14,12,11,14,11,11,0,1,1,0,1,1
10,12,12,13,7,14,9,14,0,0,1,0,1,0
17,8,4,8,4,6,4,8,1,0,1,1,1,0
9,14,16,14,13,7,14,13,0,0,1,1,0,1
2,1,3,3,7,1,4,7,0,0,0,0,0,0
4,3,1,1,10,14,1,1,1,1,0,0,1,1
2,4,3,4,4,1,0,4,1,0,0,1,1,0
4,3,15,15,15,3,15,15,0,0,0,0,0,0
4,3,7,3,6,7,5,12,0,0,0,0,0,0
7,5,19,19,16,19,19,19,0,0,0,0,0,0
5,12,12,2,13,9,9,2,0,1,0,1,1,1
18,12,10,10,10,10,10,10,1,1,1,1,1,1
